ID,join_date,YOB,education,martial_status,Income,Kidhome,Teenhome,Recency,Complain,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response
4246,2013-12-12,1982-01-01,Master,Single,6560.0,0,0,2,0,1,0,1,17,67,11,26,4,3,262,0,0,0,0,0,0,0
158,2013-11-17,1945-01-01,PhD,Together,71604.0,0,0,3,0,8,3,5,4,345,53,528,98,75,97,1,0,0,1,0,0,1
4832,2014-03-07,1979-01-01,Graduation,Married,27244.0,1,0,84,0,2,2,2,7,6,5,17,3,24,46,2,0,0,0,0,0,0
5621,2012-12-12,1969-01-01,Graduation,Married,48752.0,1,1,8,0,6,1,5,9,73,57,100,71,15,0,5,0,0,0,0,0,1
1945,2013-09-18,1962-01-01,Graduation,Married,71434.0,0,1,4,0,7,4,7,4,711,36,217,172,96,168,3,1,0,0,1,0,0
5147,2013-07-29,1948-01-01,Graduation,Single,90842.0,0,0,57,0,4,9,13,1,774,70,118,182,187,93,1,0,0,0,0,0,0
2535,2012-08-18,1978-01-01,Master,Married,88097.0,1,0,24,0,6,5,8,9,163,0,480,0,126,75,1,1,0,0,1,1,1
11039,2013-09-17,1975-01-01,Graduation,Married,51948.0,0,1,51,0,5,2,4,5,82,33,54,71,30,41,2,0,0,0,0,0,0
9495,2013-05-08,1982-01-01,Graduation,Together,71853.0,0,0,29,0,2,8,6,1,358,108,413,141,97,32,1,0,0,0,0,0,0
9635,2014-04-20,1983-01-01,Master,Married,35876.0,0,0,13,0,3,1,3,6,66,2,40,4,3,14,1,0,0,0,0,0,0
2173,2013-10-16,1952-01-01,Graduation,Widow,40049.0,0,1,23,0,1,0,3,6,13,6,7,0,3,3,1,0,0,0,0,0,0
942,2012-08-08,1982-01-01,Graduation,Single,39660.0,1,0,36,0,7,1,3,9,139,13,78,20,13,36,3,0,0,0,0,0,1
9386,2014-05-29,1962-01-01,Graduation,Together,50127.0,0,1,88,0,5,1,6,6,274,0,21,4,6,15,1,0,0,0,1,0,0
5510,2012-11-21,1977-01-01,Master,Married,43263.0,0,1,2,0,5,2,6,5,262,6,61,0,10,102,3,0,0,0,0,0,0
873,2012-10-01,1949-01-01,Master,Married,62845.0,1,1,3,0,3,4,10,8,1099,0,45,0,0,34,11,0,0,0,1,0,1
2253,2013-02-16,1990-01-01,Graduation,Married,18929.0,0,0,15,0,1,0,4,6,32,0,8,23,4,18,1,0,0,0,0,0,0
5181,2013-03-20,1982-01-01,Basic,Single,24367.0,1,0,58,0,1,0,2,9,2,4,2,0,11,5,1,0,0,0,0,0,0
979,2013-02-20,1975-01-01,Graduation,Single,33249.0,1,0,11,0,2,1,3,6,6,10,21,19,14,42,2,0,0,0,0,0,0
10390,2013-02-10,1959-01-01,2n Cycle,Married,26887.0,0,1,27,0,1,0,3,6,6,7,4,3,4,6,1,0,0,0,0,0,0
4698,2013-06-20,1983-01-01,PhD,Married,50150.0,0,0,32,0,5,2,7,5,135,46,92,65,61,11,2,0,0,0,0,0,0
7793,2013-08-31,1976-01-01,Graduation,Together,62061.0,0,1,12,0,10,4,7,6,641,7,84,0,30,38,3,0,0,0,1,0,0
1745,2013-05-03,1962-01-01,PhD,Divorced,85696.0,0,0,88,0,4,6,9,1,714,76,395,116,0,12,1,0,0,0,0,0,1
10590,2013-03-30,1956-01-01,PhD,Together,76542.0,0,0,91,0,4,8,10,2,794,73,573,0,29,14,1,0,0,0,0,0,0
5080,2013-10-21,1993-01-01,Graduation,Single,70515.0,0,0,12,0,6,6,4,2,420,0,452,182,64,140,1,0,0,0,0,0,1
8369,2012-11-08,1987-01-01,Graduation,Together,18227.0,1,0,21,0,0,1,2,8,1,2,7,4,3,11,1,0,0,0,0,0,0
5232,2014-01-27,1965-01-01,Graduation,Married,69139.0,0,1,23,0,4,1,5,4,86,12,75,33,15,6,1,0,0,0,0,0,0
2407,2012-11-09,1982-01-01,Graduation,Married,69109.0,0,0,10,0,6,6,7,4,823,25,459,124,29,95,1,0,0,0,0,1,1
3834,2013-03-17,1962-01-01,Graduation,Single,69627.0,0,1,35,0,8,2,11,5,231,161,215,171,30,53,2,0,0,0,0,0,0
7912,2013-04-22,1978-01-01,Graduation,Married,38136.0,1,0,69,0,3,1,2,8,8,15,27,0,20,33,2,0,0,1,0,0,0
7712,2014-04-28,1946-01-01,PhD,Single,62159.0,0,0,68,0,6,2,10,4,182,17,259,77,70,29,1,0,0,0,0,0,0
1065,2013-12-29,1963-01-01,Graduation,Single,80695.0,0,0,85,0,5,8,5,2,557,129,984,193,37,18,1,0,0,0,0,0,0
7275,2013-10-04,1971-01-01,Master,Single,33316.0,1,1,34,0,2,1,4,6,79,1,31,4,4,12,3,0,0,0,0,0,0
1343,2012-09-26,1968-01-01,Graduation,Together,58554.0,1,1,55,0,8,2,6,7,368,24,68,38,0,88,6,0,0,0,0,0,0
1384,2013-11-23,1992-01-01,Basic,Married,17256.0,1,0,10,0,2,1,2,8,6,4,14,8,8,22,2,0,0,1,0,0,0
9967,2013-05-30,1974-01-01,Graduation,Divorced,53034.0,1,1,30,0,6,1,7,8,160,15,196,15,11,50,8,0,0,0,0,0,0
6181,2012-07-31,1950-01-01,2n Cycle,Together,52203.0,0,0,36,0,8,7,11,6,488,21,238,56,108,28,1,0,0,0,0,0,0
10507,2013-07-25,1977-01-01,2n Cycle,Divorced,59601.0,0,1,14,0,2,2,7,8,691,7,69,0,7,23,4,0,0,0,1,0,0
2674,2012-09-04,1958-01-01,Master,Single,75154.0,0,1,79,0,6,3,6,3,543,10,205,160,143,82,1,0,0,0,0,0,1
2698,2013-11-07,1976-01-01,Graduation,Single,47025.0,0,1,52,0,6,3,5,6,254,7,108,20,0,26,3,0,0,0,0,0,0
3231,2013-11-25,1973-01-01,Graduation,Married,37971.0,1,0,97,0,1,0,3,8,5,4,10,2,2,7,1,0,0,0,0,0,0
4096,2013-12-26,1968-01-01,Master,Divorced,41335.0,1,0,24,0,4,1,4,7,112,19,21,16,14,5,3,0,0,0,0,0,0
10476,2014-05-13,1958-01-01,Graduation,Married,67267.0,0,1,0,0,3,2,5,2,134,11,59,15,2,30,1,0,0,0,0,0,0
5948,2014-04-29,1975-01-01,Graduation,Single,57338.0,0,1,96,0,4,1,5,5,143,6,52,11,8,17,2,0,0,0,0,0,0
9140,2013-12-25,1960-01-01,2n Cycle,Together,50523.0,1,1,89,0,2,0,4,6,51,4,24,4,7,1,2,0,0,0,0,0,0
10258,2013-05-06,1965-01-01,Master,Single,35791.0,2,1,94,0,1,0,3,8,27,0,5,0,0,3,2,0,0,0,0,0,0
5675,2012-10-04,1960-01-01,PhD,Divorced,50611.0,0,1,98,0,4,5,7,6,459,0,24,6,0,4,6,0,0,0,1,0,0
4743,2013-03-03,1969-01-01,PhD,Married,56242.0,0,1,72,0,8,4,11,6,689,8,167,11,8,88,5,0,0,0,0,0,0
8805,2012-12-02,1960-01-01,Graduation,Single,48904.0,0,1,1,0,7,2,4,8,283,10,38,0,13,27,4,0,0,0,0,0,0
1542,2013-12-30,1975-01-01,Graduation,Single,56243.0,1,2,26,0,4,2,8,5,347,0,35,4,3,7,6,0,0,0,0,0,0
6770,2013-08-20,1985-01-01,Graduation,Married,21355.0,1,0,5,0,2,1,2,6,5,13,14,0,5,31,2,0,0,1,0,0,1
8773,2013-06-25,1971-01-01,Master,Together,57420.0,0,1,22,0,5,1,6,7,280,0,18,0,0,24,3,0,0,0,1,0,0
10475,2013-04-01,1970-01-01,Master,Together,0.0,0,1,39,0,4,2,6,5,187,5,65,26,20,14,2,0,0,0,0,0,0
10420,2014-05-05,1955-01-01,Master,Divorced,46390.0,0,1,56,0,4,2,3,7,95,14,64,2,9,38,1,0,0,0,0,0,0
7514,2013-07-03,1956-01-01,2n Cycle,Together,54342.0,1,1,74,0,3,1,4,6,84,10,34,11,10,28,4,0,0,0,0,0,0
2902,2012-09-03,1958-01-01,Graduation,Together,0.0,1,1,87,0,1,0,3,5,19,4,12,2,2,6,1,0,0,0,0,0,0
4345,2014-01-12,1964-01-01,2n Cycle,Single,0.0,1,1,49,0,1,0,2,7,5,1,9,2,0,4,1,0,0,0,0,0,0
793,2012-10-06,1973-01-01,Graduation,Married,20895.0,1,0,24,0,2,0,3,9,18,3,17,3,0,4,1,0,0,0,0,0,0
10909,2014-01-15,1948-01-01,Graduation,Married,92344.0,0,0,9,0,5,10,5,1,992,24,694,51,19,119,0,0,0,1,0,1,0
3769,2014-03-02,1972-01-01,PhD,Together,0.0,1,0,17,0,1,0,3,7,25,1,13,0,0,3,1,0,0,0,0,0,0
8702,2013-08-20,1976-01-01,2n Cycle,Together,26907.0,1,1,10,0,1,0,3,7,9,1,7,0,3,2,2,0,0,0,0,0,0
4791,2012-12-16,1980-01-01,Graduation,Together,44964.0,1,1,35,0,1,0,3,8,19,1,17,2,0,2,1,0,0,0,0,0,0
2963,2014-05-02,1979-01-01,Graduation,Together,75507.0,0,0,56,0,8,6,6,3,709,93,374,104,80,80,1,0,0,0,0,0,0
8216,2013-10-11,1972-01-01,Master,Married,53761.0,1,1,7,0,4,4,3,5,158,0,76,13,7,71,6,0,0,0,0,0,0
8140,2013-10-03,1973-01-01,Graduation,Together,22682.0,1,0,51,0,2,1,4,4,10,14,29,4,2,36,3,0,0,0,0,0,0
10146,2014-03-02,1972-01-01,PhD,Together,38887.0,1,0,17,0,1,0,3,7,25,1,13,0,0,3,1,0,0,0,0,0,0
5289,2012-11-09,1975-01-01,2n Cycle,Single,41658.0,1,1,30,0,1,1,2,4,8,4,12,15,4,29,2,0,0,0,0,0,0
2587,2014-05-15,1972-01-01,PhD,Married,29791.0,1,0,21,0,2,0,3,5,14,0,6,0,0,0,2,0,0,0,0,0,0
4405,2013-07-30,1956-01-01,Master,Married,63915.0,0,2,2,0,6,3,12,5,622,7,115,30,0,15,2,0,0,0,0,0,0
8663,2014-05-22,1974-01-01,Graduation,Divorced,39996.0,1,1,85,0,1,0,2,6,11,0,3,0,0,1,1,0,0,0,0,0,0
2589,2014-02-07,1972-01-01,Graduation,Divorced,26759.0,1,0,65,0,2,1,3,6,25,3,16,8,5,2,2,0,0,0,0,0,0
3421,2013-04-21,1968-01-01,Master,Divorced,63841.0,0,1,64,0,9,3,9,6,635,15,100,20,7,131,1,0,0,0,0,0,0
10490,2012-12-10,1969-01-01,PhD,Married,51039.0,1,1,11,0,6,2,4,7,100,64,79,65,0,109,2,0,0,0,0,0,0
4094,2012-08-25,1961-01-01,Graduation,Married,60544.0,1,1,92,0,5,1,5,6,201,2,43,3,5,35,4,0,0,0,0,0,0
9958,2014-03-29,1972-01-01,Graduation,Married,65685.0,0,1,54,0,9,2,9,5,642,14,49,0,7,57,1,0,0,0,0,0,0
2534,2014-04-21,1953-01-01,Graduation,Married,37716.0,0,1,4,0,4,1,3,7,97,1,41,6,2,41,2,0,0,0,0,0,0
4188,2012-08-13,1957-01-01,Graduation,Single,36864.0,0,1,53,0,5,2,4,8,204,5,39,17,0,89,3,0,0,0,0,0,1
6613,2012-10-12,1970-01-01,Master,Married,44511.0,1,0,39,0,8,4,8,8,513,7,133,46,14,14,6,0,0,0,0,0,0
10827,2012-08-07,1967-01-01,PhD,Married,36947.0,1,1,49,0,3,0,4,9,88,3,21,4,1,29,4,0,0,0,0,0,0
5491,2013-04-11,1951-01-01,Master,Together,47352.0,0,1,70,0,6,1,5,7,172,12,112,8,0,15,4,0,0,0,0,0,0
8402,2013-12-17,1953-01-01,Master,Married,67087.0,0,1,40,0,7,5,8,4,329,35,222,130,35,43,2,0,0,0,0,0,0
8783,2012-09-08,1950-01-01,Graduation,Married,57045.0,0,1,40,0,4,2,9,3,296,13,104,11,13,17,3,0,0,0,0,0,0
10010,2012-09-06,1953-01-01,PhD,Divorced,36957.0,1,1,43,0,3,2,2,9,100,2,16,2,1,31,4,0,0,0,0,0,1
618,2012-09-28,1977-01-01,PhD,Married,69389.0,0,1,17,0,7,2,12,4,422,7,238,69,46,15,1,0,0,0,0,0,0
9121,2013-05-20,1972-01-01,Graduation,Married,80134.0,1,0,40,0,5,3,6,6,1218,16,272,104,0,80,2,1,0,0,1,1,1
361,2014-02-18,1969-01-01,Master,Married,43142.0,1,1,84,0,1,0,2,7,5,1,7,2,1,4,1,0,0,0,0,0,0
4310,2014-01-22,1944-01-01,Graduation,Married,80589.0,0,0,25,0,5,10,5,1,507,93,520,242,40,26,1,1,0,0,0,0,1
2678,2013-02-13,1990-01-01,Graduation,Single,34412.0,1,0,62,0,5,0,3,9,52,12,50,4,36,55,3,0,0,0,0,0,0
6376,2013-06-10,1979-01-01,Graduation,Single,57537.0,1,0,83,0,4,3,8,4,191,56,139,51,8,100,4,0,0,0,0,0,0
524,2013-01-16,1966-01-01,Basic,Together,22634.0,0,0,47,0,2,1,2,8,2,23,11,8,6,46,1,0,0,0,0,0,0
10341,2014-02-23,1948-01-01,Graduation,Together,51315.0,0,0,45,0,2,2,5,2,68,28,39,16,30,41,1,0,0,0,0,0,0
5654,2014-03-16,1972-01-01,Graduation,Married,36026.0,2,1,34,0,2,0,3,6,20,4,10,6,4,17,2,0,0,0,0,0,0
4098,2014-01-28,1973-01-01,Graduation,Married,24639.0,1,1,3,0,2,0,4,6,20,3,16,0,4,1,3,0,0,0,0,0,0
5824,2014-04-11,1972-01-01,PhD,Together,34578.0,2,1,1,0,1,0,2,6,7,0,1,0,0,0,1,0,0,0,0,0,0
7000,2013-10-13,1972-01-01,2n Cycle,Single,65704.0,0,0,18,0,2,10,10,1,279,172,74,38,8,246,1,0,0,0,0,0,0
2561,2012-11-11,1966-01-01,Graduation,Single,63810.0,0,1,45,0,4,3,12,8,977,12,253,16,12,101,4,0,0,0,1,0,0
5229,2014-02-16,1969-01-01,PhD,Together,54132.0,0,1,81,0,1,0,3,7,30,1,8,0,0,3,1,0,0,0,0,0,0
4086,2012-12-28,1959-01-01,Graduation,Married,18690.0,0,0,77,0,1,1,2,8,6,1,7,23,4,19,1,0,0,0,0,0,0
2428,2013-05-04,1970-01-01,Graduation,Married,28164.0,1,0,23,0,2,0,4,7,3,18,26,11,8,12,3,0,0,0,0,0,0
8254,2013-04-13,1974-01-01,PhD,Married,34596.0,1,0,48,0,1,0,2,8,14,0,2,0,0,7,1,0,0,0,0,0,0
2836,2013-09-16,1972-01-01,PhD,Married,43269.0,1,0,61,0,1,0,2,8,10,1,7,0,0,1,1,0,0,0,0,0,0
8418,2014-03-30,1958-01-01,2n Cycle,Single,38741.0,1,1,60,0,2,0,3,7,7,10,17,8,6,13,2,0,0,0,0,0,0
1362,2013-03-04,1972-01-01,Graduation,Single,31907.0,0,0,75,0,6,1,6,7,33,87,64,175,16,74,1,0,0,0,0,0,0
7152,2013-04-05,1983-01-01,Master,Married,27100.0,1,0,64,0,1,0,3,7,12,0,13,2,0,10,1,0,0,0,0,0,0
10033,2014-02-13,1973-01-01,2n Cycle,Divorced,31163.0,1,0,54,0,1,0,3,6,2,3,10,11,2,10,1,0,0,0,0,0,0
9349,2013-12-19,1985-01-01,Graduation,Married,92533.0,0,0,84,0,6,5,11,2,693,21,118,110,147,42,1,1,0,0,0,1,0
274,2013-12-23,1973-01-01,Graduation,Single,34853.0,1,1,75,0,2,0,3,6,9,3,15,2,3,2,2,0,0,0,0,0,0
3388,2013-10-30,1967-01-01,Graduation,Divorced,70844.0,1,1,16,0,6,1,5,7,129,26,67,3,67,2,5,0,0,0,0,0,0
922,2013-05-04,1979-01-01,2n Cycle,Married,31086.0,1,1,79,0,1,1,2,8,16,2,11,3,0,16,2,0,0,1,0,0,0
8588,2012-08-25,1961-01-01,Graduation,Married,60544.0,1,1,92,0,5,1,5,6,201,2,43,3,5,35,4,0,0,0,0,0,0
2518,2013-01-25,1986-01-01,2n Cycle,Together,20491.0,0,0,16,0,0,1,2,7,5,4,5,4,2,10,1,0,0,0,0,0,0
574,2014-04-23,1964-01-01,Graduation,Married,42523.0,0,0,96,0,1,1,4,2,14,36,11,3,26,35,1,0,0,0,0,0,0
3220,2013-02-14,1983-01-01,Graduation,Married,39922.0,1,0,30,0,3,0,4,8,29,12,59,19,1,36,2,0,0,0,0,0,0
5967,2013-07-18,1952-01-01,Graduation,Together,33402.0,1,1,60,0,2,1,3,8,26,2,19,10,5,8,3,0,0,0,0,0,0
1183,2013-09-21,1949-01-01,Master,Married,36408.0,1,1,11,0,1,0,2,6,9,1,4,3,2,3,1,0,0,0,0,0,0
6856,2012-09-03,1979-01-01,Graduation,Together,21645.0,1,0,75,0,3,0,3,9,14,0,23,4,5,19,3,0,0,0,0,0,1
4530,2012-10-24,1948-01-01,Master,Widow,78427.0,0,0,36,0,3,7,10,3,972,19,595,180,26,138,3,1,0,0,0,0,1
1553,2013-09-27,1946-01-01,Graduation,Together,82657.0,0,0,71,0,7,5,10,4,966,168,672,246,105,126,1,1,0,0,1,0,0
4682,2013-10-15,1958-01-01,Graduation,Married,51876.0,0,0,88,0,2,2,8,1,99,27,102,28,48,6,1,0,0,0,0,0,0
8204,2012-12-16,1971-01-01,2n Cycle,Married,78041.0,0,0,93,0,4,4,9,2,482,35,553,72,160,17,1,0,0,0,0,0,0
5221,2012-12-01,1957-01-01,Graduation,Married,52852.0,0,1,93,0,10,7,5,8,714,8,99,11,0,47,4,0,0,1,0,0,0
1232,2013-10-25,1982-01-01,PhD,Together,70038.0,0,0,54,0,4,4,8,2,587,54,348,71,54,130,1,0,0,0,0,0,0
1927,2014-03-23,1973-01-01,2n Cycle,Together,69401.0,0,1,41,0,4,4,5,2,399,27,159,58,8,39,4,0,0,0,0,0,0
5788,2013-02-17,1972-01-01,Graduation,Together,46053.0,1,0,46,0,3,2,4,5,56,10,92,19,7,25,3,0,0,0,0,0,0
6652,2014-06-09,1965-01-01,Graduation,Married,77343.0,0,0,28,0,3,4,9,1,227,151,573,98,54,31,1,0,0,0,0,0,0
6246,2013-11-13,1953-01-01,Graduation,Single,73892.0,0,0,40,0,3,11,8,1,703,102,601,0,58,43,1,0,0,0,0,0,1
5975,2013-09-30,1967-01-01,PhD,Single,40304.0,1,0,82,0,2,0,3,7,37,0,17,0,0,3,1,0,0,0,0,0,0
6875,2012-08-28,1965-01-01,PhD,Together,32727.0,0,0,38,0,7,3,5,8,167,13,180,86,13,70,2,0,0,0,0,0,0
4399,2014-06-25,1969-01-01,Graduation,Together,68695.0,0,0,3,0,4,4,7,2,458,81,356,106,50,40,1,0,0,0,0,0,0
4042,2012-10-13,1971-01-01,Graduation,Divorced,43300.0,0,1,87,0,4,0,4,8,91,3,52,2,1,31,3,0,0,0,0,0,1
2157,2013-01-12,1972-01-01,Graduation,Together,26290.0,1,1,49,0,2,0,4,6,15,8,16,11,5,22,4,0,0,0,0,0,0
10133,2014-02-12,1970-01-01,Graduation,Single,93790.0,0,0,16,0,6,7,12,2,1302,68,731,89,114,45,0,1,0,0,1,1,1
2525,2012-09-14,1974-01-01,PhD,Married,38410.0,0,0,65,0,5,2,9,6,153,64,123,116,64,14,2,0,0,0,0,0,1
8233,2014-01-26,1950-01-01,Master,Widow,64866.0,0,1,9,0,7,3,7,5,508,5,21,7,5,10,4,0,0,0,1,0,0
9483,2013-08-19,1959-01-01,Graduation,Together,57957.0,0,1,24,1,4,6,8,3,290,59,177,77,5,29,7,0,0,0,0,0,0
2945,2014-04-13,1955-01-01,PhD,Together,46015.0,1,1,25,0,1,0,3,7,38,0,2,0,0,6,1,0,1,1,0,0,0
10403,2014-06-18,1978-01-01,Graduation,Together,16531.0,1,0,43,0,3,0,3,7,2,13,6,7,5,11,3,0,0,0,0,0,0
5074,2013-07-08,1986-01-01,Master,Married,28072.0,1,0,10,0,1,0,3,7,30,0,10,2,0,5,1,0,0,0,0,0,0
10524,2013-06-20,1963-01-01,Master,Divorced,49476.0,0,1,29,0,2,11,5,2,386,23,95,54,41,196,4,0,0,0,0,0,0
4690,2013-02-13,1953-01-01,Graduation,Married,50725.0,0,1,45,0,8,1,8,8,443,10,75,0,10,48,4,0,0,0,0,0,0
7521,2013-05-12,1952-01-01,Graduation,Together,83844.0,0,0,57,0,4,4,11,1,901,31,345,75,31,191,1,0,0,0,0,1,0
7196,2014-02-08,1950-01-01,PhD,Married,41145.0,1,1,20,0,0,0,3,3,9,0,3,0,0,1,1,0,0,0,0,0,0
4406,2013-01-16,1970-01-01,Graduation,Together,67419.0,0,1,29,0,9,4,8,5,846,84,352,91,56,42,4,0,0,0,0,0,0
9672,2013-12-21,1970-01-01,2n Cycle,Married,23162.0,1,1,82,0,1,1,3,6,8,3,9,19,4,22,3,0,0,0,0,0,0
4864,2013-05-02,1977-01-01,Graduation,Married,34380.0,1,0,68,0,4,1,3,8,72,7,58,13,1,24,4,0,0,0,0,0,0
4706,2013-04-27,1966-01-01,Graduation,Single,34704.0,0,1,65,0,1,0,3,5,29,0,5,0,1,5,1,0,0,0,0,0,0
4070,2012-09-01,1969-01-01,PhD,Married,94871.0,0,2,99,0,8,5,4,7,169,24,553,188,0,144,1,0,0,0,1,1,1
25,2012-11-16,1958-01-01,Graduation,Married,65148.0,0,1,9,0,6,6,7,4,460,35,422,33,12,153,2,0,0,0,0,0,0
3697,2013-02-12,1954-01-01,Graduation,Together,39898.0,0,1,20,0,3,0,4,7,69,8,26,12,7,12,2,0,0,0,0,0,0
217,2012-11-23,1956-01-01,Master,Single,64857.0,0,0,78,0,7,5,10,4,556,14,717,210,0,43,1,0,0,0,0,0,0
4220,2013-11-02,1970-01-01,PhD,Married,59892.0,0,1,26,0,2,1,3,3,73,0,13,0,1,0,1,0,0,0,0,0,0
5286,2013-10-28,1987-01-01,Master,Single,41020.0,0,0,68,0,3,2,4,3,112,1,54,7,7,36,1,0,0,0,0,0,0
9559,2014-01-24,1961-01-01,PhD,Married,57072.0,0,1,79,0,7,5,13,5,944,0,60,0,0,30,2,0,0,1,0,0,0
2849,2013-04-01,1979-01-01,Graduation,Single,60474.0,0,1,25,0,10,2,12,7,265,199,303,234,9,170,7,0,0,0,0,0,0
7787,2012-08-31,1960-01-01,Graduation,Together,62807.0,0,1,83,0,5,3,12,5,526,28,135,10,21,99,3,0,0,0,0,0,0
3102,2013-10-16,1981-01-01,2n Cycle,Together,19414.0,1,0,32,0,1,0,3,8,2,3,12,3,5,7,1,0,0,0,0,0,0
5868,2013-08-22,1980-01-01,Graduation,Married,19107.0,1,0,49,0,1,0,3,7,2,4,9,10,5,16,2,0,0,0,0,0,0
8370,2012-08-02,1976-01-01,2n Cycle,Together,75484.0,0,1,50,0,7,3,6,4,378,97,259,197,194,34,2,0,0,0,0,0,0
9988,2013-03-03,1976-01-01,Master,Single,70379.0,0,1,84,0,6,3,13,4,553,25,142,65,67,8,3,0,0,0,0,0,0
2939,2014-06-22,1970-01-01,Master,Together,79419.0,0,0,96,0,4,6,4,2,751,127,687,20,15,31,1,0,0,0,0,0,0
5529,2014-06-10,1946-01-01,PhD,Together,64014.0,2,1,56,0,8,2,5,7,406,0,30,0,0,8,7,1,0,0,0,0,0
9743,2013-01-11,1955-01-01,Graduation,Married,76998.0,0,1,85,0,11,8,8,6,1449,89,161,69,35,107,2,0,0,0,0,1,0
5763,2013-11-10,1972-01-01,Master,Together,49854.0,1,0,63,0,6,2,5,6,123,17,171,39,0,30,5,0,0,0,0,0,0
3478,2013-06-24,1971-01-01,PhD,Married,60585.0,1,1,17,0,7,4,9,5,267,42,309,55,42,21,10,0,0,0,0,0,1
7494,2013-01-21,1950-01-01,PhD,Divorced,42873.0,1,1,11,0,6,1,4,8,209,0,40,3,2,15,4,0,0,0,0,0,0
1763,2013-07-27,1988-01-01,Graduation,Together,87679.0,0,0,62,0,7,11,10,4,1259,172,815,97,148,33,1,1,0,1,0,1,1
7250,2013-10-01,1978-01-01,Graduation,Together,57867.0,1,0,48,0,7,2,9,6,344,35,178,15,23,17,7,0,0,0,0,0,0
2005,2013-12-11,1990-01-01,Graduation,Married,35765.0,1,0,86,0,2,0,4,6,22,3,30,0,5,15,2,0,0,0,0,0,0
10770,2014-01-26,1959-01-01,Graduation,Married,65492.0,0,0,73,0,4,7,13,2,247,161,295,210,85,47,2,0,0,0,0,0,0
6885,2013-12-01,1977-01-01,Graduation,Divorced,32952.0,1,0,36,0,2,0,3,7,38,0,12,3,1,1,1,0,0,0,0,0,0
2072,2012-08-16,1969-01-01,PhD,Together,53374.0,0,1,34,0,4,2,9,9,896,10,101,13,10,34,6,0,0,1,0,0,1
9463,2012-11-13,1959-01-01,Graduation,Together,71706.0,0,1,16,0,9,5,7,5,931,56,253,91,98,14,4,0,0,0,0,0,0
6318,2013-01-13,1988-01-01,Graduation,Married,68487.0,0,0,48,0,9,7,13,4,758,12,385,33,89,89,1,0,0,0,0,0,0
4093,2013-02-11,1975-01-01,Master,Together,53253.0,1,1,61,0,4,3,5,5,216,9,57,20,9,125,7,0,0,0,0,0,0
5751,2014-02-13,1973-01-01,2n Cycle,Divorced,31163.0,1,0,54,0,1,0,3,6,2,3,10,11,2,10,1,0,0,0,0,0,0
3340,2012-08-17,1977-01-01,Graduation,Married,42014.0,1,0,56,0,7,1,6,8,244,15,108,4,15,50,6,0,0,0,0,0,1
3594,2012-11-05,1973-01-01,Master,Married,54108.0,1,1,74,0,8,2,9,8,539,6,91,8,6,97,13,0,0,0,0,0,0
3584,2012-08-20,1955-01-01,PhD,Single,49667.0,0,0,35,0,5,10,5,8,1181,26,120,17,13,39,2,0,0,1,0,0,1
3643,2014-03-20,1974-01-01,Master,Married,63206.0,0,0,65,0,4,3,6,2,750,8,125,11,8,26,1,0,0,0,0,1,0
851,2013-07-09,1972-01-01,Master,Married,57136.0,1,1,48,0,5,2,10,6,306,5,109,21,109,92,9,0,0,0,0,0,0
7706,2012-11-07,1975-01-01,2n Cycle,Together,46772.0,0,1,88,0,11,8,5,8,350,104,189,197,151,57,6,0,0,1,0,0,0
3967,2013-10-25,1971-01-01,PhD,Married,78931.0,0,0,19,0,2,8,13,1,331,197,170,58,152,35,1,0,0,0,0,0,0
10128,2013-06-08,1958-01-01,Graduation,Together,53977.0,0,1,21,0,5,5,12,5,620,16,165,0,24,82,5,0,0,0,0,0,0
486,2014-02-02,1988-01-01,Graduation,Married,84219.0,0,0,27,0,3,4,10,1,434,137,400,45,137,45,1,0,0,0,0,0,0
9,2012-08-18,1975-01-01,Master,Single,46098.0,1,1,86,0,3,2,2,8,57,0,27,0,0,36,4,0,0,0,0,0,0
9451,2012-11-25,1965-01-01,Graduation,Married,73538.0,0,1,92,0,10,4,9,7,811,76,428,99,137,107,3,0,0,0,0,0,0
9264,2014-04-27,1986-01-01,Graduation,Married,79529.0,0,0,1,0,4,8,9,2,423,42,706,73,197,197,1,0,0,0,0,0,0
3865,2013-04-30,1977-01-01,2n Cycle,Together,20981.0,0,0,14,0,3,1,2,8,2,12,10,6,13,30,1,0,0,0,0,0,1
2853,2014-03-11,1980-01-01,Graduation,Single,51766.0,1,0,74,0,4,2,4,5,60,51,87,6,20,51,2,0,0,0,0,0,0
1490,2012-11-28,1962-01-01,Graduation,Married,55759.0,0,1,84,0,10,3,8,8,675,0,85,10,7,77,5,0,0,0,0,0,0
6310,2013-09-09,1978-01-01,Graduation,Married,33039.0,1,0,4,0,2,0,4,5,30,8,12,8,8,12,1,0,0,0,0,0,0
10380,2013-09-20,1972-01-01,Master,Married,37787.0,1,0,50,0,3,0,3,8,40,1,40,4,3,18,1,0,0,0,0,0,0
3887,2012-11-11,1970-01-01,Graduation,Single,27242.0,1,0,2,0,2,0,3,9,3,17,26,20,1,39,2,0,0,0,0,0,1
